TeamKey,RankingPoints,Wins,Losses,Ties,ClimbPoints,AutoPoints,OwnershipPoints,VaultPoints
frc1014,17.0,5.0,4.0,0.0,520.0,235.0,2094.0,240.0
frc63,16.0,5.0,4.0,0.0,520.0,190.0,1794.0,235.0
frc1466,16.0,4.0,5.0,0.0,380.0,268.0,1755.0,180.0
frc6084,16.0,6.0,3.0,0.0,350.0,222.0,1618.0,190.0
frc1038,16.0,5.0,4.0,0.0,390.0,234.0,1728.0,260.0
frc3940,15.0,5.0,4.0,0.0,525.0,204.0,1560.0,285.0
frc4028,15.0,6.0,3.0,0.0,440.0,302.0,2058.0,225.0
frc48,15.0,4.0,5.0,0.0,335.0,263.0,1728.0,150.0
frc3397,14.0,6.0,3.0,0.0,480.0,178.0,1798.0,355.0
frc144,14.0,5.0,4.0,0.0,475.0,234.0,1752.0,245.0
frc868,14.0,4.0,5.0,0.0,430.0,221.0,1479.0,185.0
frc1559,14.0,4.0,5.0,0.0,405.0,243.0,1569.0,195.0
frc4085,14.0,4.0,5.0,0.0,395.0,222.0,1771.0,215.0
frc6765,14.0,4.0,5.0,0.0,330.0,243.0,1865.0,140.0
frc2172,13.0,4.0,5.0,0.0,405.0,214.0,1521.0,215.0
frc3492,13.0,5.0,4.0,0.0,360.0,232.0,1663.0,290.0
frc6460,13.0,5.0,4.0,0.0,415.0,243.0,1584.0,225.0
frc234,13.0,3.0,6.0,0.0,410.0,314.0,1841.0,180.0
frc5413,13.0,5.0,4.0,0.0,450.0,181.0,1706.0,265.0
frc6936,12.0,4.0,5.0,0.0,495.0,162.0,1217.0,205.0
frc3138,12.0,4.0,5.0,0.0,455.0,227.0,1447.0,170.0
frc2252,12.0,4.0,5.0,0.0,435.0,210.0,1596.0,220.0
frc2399,12.0,4.0,5.0,0.0,430.0,197.0,1507.0,270.0
frc4467,12.0,4.0,5.0,0.0,400.0,232.0,1764.0,200.0
frc3324,12.0,4.0,5.0,0.0,400.0,164.0,1535.0,260.0
frc1675,11.0,3.0,6.0,0.0,495.0,221.0,1564.0,220.0
frc4521,11.0,3.0,6.0,0.0,445.0,214.0,1547.0,185.0
frc3193,11.0,4.0,5.0,0.0,405.0,175.0,1618.0,250.0
frc4283,11.0,3.0,6.0,0.0,400.0,189.0,1128.0,245.0
frc6032,11.0,4.0,5.0,0.0,385.0,183.0,1546.0,315.0
frc4284,11.0,3.0,6.0,0.0,330.0,195.0,1443.0,160.0
frc279,10.0,4.0,5.0,0.0,385.0,169.0,1597.0,235.0
frc4121,10.0,3.0,6.0,0.0,505.0,217.0,1424.0,150.0
frc337,10.0,3.0,6.0,0.0,390.0,249.0,1118.0,160.0
frc5811,9.0,3.0,6.0,0.0,425.0,178.0,1521.0,245.0
frc3266,8.0,2.0,7.0,0.0,425.0,197.0,1318.0,250.0
frc3260,8.0,3.0,6.0,0.0,425.0,175.0,1610.0,165.0
frc3201,8.0,2.0,7.0,0.0,395.0,214.0,1472.0,130.0
frc3844,8.0,2.0,7.0,0.0,330.0,206.0,1174.0,145.0
frc2603,7.0,3.0,6.0,0.0,415.0,160.0,1206.0,155.0
frc128,7.0,1.0,8.0,0.0,395.0,184.0,1268.0,125.0
frc451,7.0,2.0,7.0,0.0,360.0,152.0,1505.0,235.0
frc5492,6.0,2.0,7.0,0.0,480.0,151.0,1351.0,270.0
frc6834,6.0,2.0,7.0,0.0,390.0,175.0,1239.0,140.0
frc6927,6.0,2.0,7.0,0.0,320.0,179.0,1378.0,145.0
frc5667,6.0,2.0,7.0,0.0,280.0,165.0,1111.0,155.0
frc3478,28.0,11.0,0.0,0.0,600.0,325.0,2825.0,325.0
frc5948,20.0,9.0,2.0,0.0,515.0,187.0,2101.0,220.0
frc3526,19.0,8.0,3.0,0.0,440.0,223.0,2051.0,400.0
frc3354,19.0,8.0,3.0,0.0,350.0,202.0,2165.0,155.0
frc6106,18.0,8.0,3.0,0.0,475.0,162.0,1829.0,370.0
frc3522,17.0,8.0,3.0,0.0,390.0,106.0,1886.0,175.0
frc3933,17.0,8.0,3.0,0.0,290.0,180.0,2155.0,170.0
frc3472,17.0,8.0,3.0,0.0,260.0,159.0,1819.0,210.0
frc6348,17.0,8.0,3.0,0.0,245.0,154.0,1460.0,195.0
frc4584,15.0,7.0,4.0,0.0,335.0,173.0,2186.0,255.0
frc5696,15.0,7.0,4.0,0.0,280.0,154.0,1823.0,200.0
frc4731,15.0,6.0,5.0,0.0,365.0,212.0,1678.0,195.0
frc4775,15.0,6.0,5.0,0.0,465.0,169.0,1863.0,350.0
frc4635,14.0,5.0,6.0,0.0,275.0,294.0,2167.0,195.0
frc3510,14.0,7.0,4.0,0.0,255.0,105.0,1499.0,150.0
frc4401,14.0,5.0,6.0,0.0,210.0,179.0,2061.0,140.0
frc6483,14.0,7.0,4.0,0.0,380.0,115.0,1777.0,215.0
frc6694,13.0,6.0,5.0,0.0,350.0,135.0,1660.0,165.0
frc4010,13.0,6.0,5.0,0.0,330.0,134.0,1856.0,190.0
frc6820,13.0,6.0,5.0,0.0,190.0,138.0,1489.0,145.0
frc6647,12.0,6.0,5.0,0.0,370.0,151.0,1910.0,250.0
frc5716,12.0,6.0,5.0,0.0,360.0,189.0,1818.0,210.0
frc4782,12.0,6.0,5.0,0.0,300.0,90.0,1830.0,185.0
frc3794,12.0,6.0,5.0,0.0,220.0,67.0,1492.0,205.0
frc5133,11.0,5.0,6.0,0.0,270.0,145.0,1176.0,175.0
frc6652,11.0,5.0,6.0,0.0,310.0,145.0,1220.0,135.0
frc6507,11.0,5.0,6.0,0.0,305.0,155.0,1455.0,210.0
frc4746,10.0,5.0,6.0,0.0,355.0,147.0,1578.0,220.0
frc7102,10.0,5.0,6.0,0.0,355.0,118.0,1100.0,235.0
frc6170,10.0,5.0,6.0,0.0,315.0,105.0,1396.0,170.0
frc6156,10.0,5.0,6.0,0.0,300.0,65.0,1169.0,170.0
frc6017,10.0,5.0,6.0,0.0,295.0,85.0,1047.0,155.0
frc6010,10.0,5.0,6.0,0.0,290.0,94.0,1270.0,235.0
frc6666,10.0,5.0,6.0,0.0,230.0,97.0,1471.0,155.0
frc5874,10.0,5.0,6.0,0.0,180.0,75.0,1639.0,160.0
frc5932,10.0,4.0,7.0,0.0,385.0,118.0,1091.0,180.0
frc6983,9.0,3.0,8.0,0.0,160.0,186.0,1205.0,130.0
frc6218,8.0,4.0,7.0,0.0,245.0,152.0,1218.0,245.0
frc3527,8.0,3.0,8.0,0.0,245.0,139.0,1227.0,130.0
frc5887,8.0,4.0,7.0,0.0,370.0,100.0,1399.0,275.0
frc3158,8.0,4.0,7.0,0.0,290.0,142.0,1310.0,150.0
frc6200,8.0,4.0,6.0,0.0,305.0,110.0,1455.0,220.0
frc6407,6.0,3.0,8.0,0.0,335.0,90.0,1389.0,210.0
frc6605,6.0,3.0,8.0,0.0,280.0,111.0,856.0,165.0
frc6965,6.0,3.0,8.0,0.0,275.0,106.0,1216.0,185.0
frc6319,4.0,2.0,9.0,0.0,310.0,113.0,1017.0,200.0
frc6676,4.0,2.0,9.0,0.0,230.0,105.0,1244.0,135.0
frc5344,3.0,1.0,10.0,0.0,240.0,141.0,987.0,190.0
frc5172,34.0,9.0,2.0,0.0,870.0,368.0,2487.0,305.0
frc525,29.0,9.0,2.0,0.0,595.0,396.0,2824.0,245.0
frc5576,28.0,8.0,3.0,0.0,710.0,296.0,1997.0,235.0
frc4539,28.0,10.0,1.0,0.0,625.0,367.0,2778.0,330.0
frc3750,26.0,8.0,2.0,1.0,675.0,284.0,2645.0,310.0
frc876,26.0,9.0,2.0,0.0,605.0,356.0,2547.0,355.0
frc2491,25.0,8.0,3.0,0.0,550.0,292.0,2128.0,330.0
frc3313,23.0,8.0,3.0,0.0,655.0,271.0,1880.0,275.0
frc3130,23.0,8.0,3.0,0.0,540.0,287.0,2071.0,310.0
frc4009,23.0,7.0,4.0,0.0,525.0,320.0,1896.0,280.0
frc4181,22.0,6.0,5.0,0.0,580.0,302.0,2069.0,210.0
frc2883,21.0,8.0,3.0,0.0,560.0,210.0,2319.0,265.0
frc2472,20.0,6.0,5.0,0.0,390.0,299.0,2402.0,160.0
frc7048,20.0,5.0,5.0,1.0,445.0,302.0,2300.0,255.0
frc4239,20.0,7.0,4.0,0.0,495.0,257.0,2020.0,230.0
frc2823,19.0,6.0,5.0,0.0,440.0,342.0,1938.0,135.0
frc6047,18.0,6.0,5.0,0.0,575.0,219.0,1534.0,310.0
frc4198,18.0,6.0,5.0,0.0,545.0,232.0,2026.0,340.0
frc4818,17.0,5.0,5.0,1.0,540.0,226.0,2144.0,160.0
frc2220,17.0,6.0,5.0,0.0,410.0,314.0,2315.0,230.0
frc3277,17.0,6.0,5.0,0.0,400.0,186.0,1949.0,215.0
frc5658,16.0,6.0,5.0,0.0,560.0,226.0,1975.0,165.0
frc3883,16.0,6.0,5.0,0.0,460.0,248.0,1910.0,190.0
frc1792,15.0,5.0,6.0,0.0,355.0,261.0,2251.0,160.0
frc5638,15.0,5.0,5.0,1.0,450.0,200.0,1505.0,280.0
frc3300,15.0,5.0,6.0,0.0,420.0,239.0,1848.0,200.0
frc3134,14.0,5.0,6.0,0.0,390.0,227.0,1461.0,165.0
frc6056,14.0,4.0,7.0,0.0,375.0,326.0,1796.0,165.0
frc6175,14.0,5.0,6.0,0.0,505.0,211.0,1770.0,360.0
frc4360,13.0,5.0,6.0,0.0,570.0,226.0,1649.0,355.0
frc3007,13.0,3.0,8.0,0.0,335.0,267.0,1907.0,180.0
frc3275,12.0,4.0,7.0,0.0,430.0,215.0,1747.0,305.0
frc3102,12.0,3.0,8.0,0.0,425.0,266.0,1748.0,150.0
frc5929,12.0,3.0,7.0,1.0,385.0,264.0,1487.0,155.0
frc3754,12.0,5.0,6.0,0.0,435.0,221.0,1503.0,135.0
frc7257,12.0,4.0,6.0,0.0,480.0,206.0,1453.0,180.0
frc2531,12.0,4.0,7.0,0.0,565.0,219.0,1575.0,260.0
frc2500,11.0,5.0,6.0,0.0,435.0,209.0,1820.0,255.0
frc2538,11.0,3.0,8.0,0.0,415.0,223.0,1363.0,170.0
frc3292,11.0,5.0,6.0,0.0,330.0,230.0,2107.0,180.0
frc6453,10.0,3.0,7.0,1.0,505.0,188.0,1486.0,160.0
frc7235,10.0,2.0,9.0,0.0,425.0,223.0,1476.0,175.0
frc3298,10.0,2.0,9.0,0.0,420.0,276.0,1475.0,180.0
frc4674,9.0,3.0,8.0,0.0,490.0,219.0,1631.0,215.0
frc877,9.0,4.0,7.0,0.0,470.0,173.0,1591.0,215.0
frc1986,9.0,2.0,9.0,0.0,420.0,200.0,1843.0,210.0
frc3367,9.0,2.0,9.0,0.0,365.0,262.0,1269.0,150.0
frc1678,29.0,8.0,1.0,0.0,670.0,347.0,2321.0,260.0
frc1339,26.0,9.0,0.0,0.0,480.0,335.0,2212.0,280.0
frc3230,23.0,7.0,2.0,0.0,515.0,257.0,2094.0,185.0
frc670,21.0,8.0,1.0,0.0,455.0,230.0,2102.0,170.0
frc4550,18.0,7.0,2.0,0.0,495.0,190.0,1756.0,240.0
frc2468,18.0,6.0,3.0,0.0,490.0,248.0,1845.0,280.0
frc115,18.0,7.0,2.0,0.0,360.0,199.0,1981.0,275.0
frc3374,18.0,7.0,2.0,0.0,355.0,202.0,1887.0,300.0
frc2996,17.0,7.0,2.0,0.0,415.0,154.0,1825.0,255.0
frc192,17.0,7.0,2.0,0.0,380.0,202.0,1939.0,290.0
frc4944,16.0,6.0,3.0,0.0,475.0,166.0,2009.0,370.0
frc6411,16.0,7.0,2.0,0.0,425.0,166.0,1627.0,360.0
frc3239,16.0,6.0,3.0,0.0,275.0,218.0,1873.0,190.0
frc2972,15.0,5.0,4.0,0.0,215.0,199.0,1775.0,145.0
frc3200,15.0,5.0,4.0,0.0,250.0,220.0,1533.0,120.0
frc399,14.0,6.0,3.0,0.0,440.0,133.0,1940.0,245.0
frc6400,13.0,4.0,5.0,0.0,460.0,189.0,1454.0,165.0
frc5461,13.0,5.0,4.0,0.0,395.0,212.0,1455.0,195.0
frc5933,13.0,4.0,5.0,0.0,340.0,228.0,1393.0,305.0
frc3245,13.0,4.0,5.0,0.0,340.0,212.0,1422.0,180.0
frc662,13.0,5.0,4.0,0.0,315.0,169.0,1612.0,200.0
frc2594,13.0,5.0,4.0,0.0,315.0,164.0,1624.0,150.0
frc3405,13.0,5.0,4.0,0.0,300.0,179.0,1456.0,200.0
frc1891,12.0,4.0,5.0,0.0,465.0,151.0,1314.0,190.0
frc968,12.0,4.0,5.0,0.0,325.0,175.0,1626.0,195.0
frc2484,11.0,4.0,5.0,0.0,250.0,154.0,1440.0,205.0
frc4598,11.0,3.0,6.0,0.0,200.0,175.0,1299.0,150.0
frc2576,11.0,4.0,5.0,0.0,205.0,170.0,1214.0,155.0
frc3289,11.0,4.0,5.0,0.0,345.0,180.0,1420.0,185.0
frc5071,11.0,4.0,5.0,0.0,340.0,182.0,1745.0,150.0
frc6717,11.0,4.0,5.0,0.0,455.0,168.0,1435.0,180.0
frc6358,10.0,3.0,6.0,0.0,450.0,188.0,1569.0,195.0
frc5159,10.0,4.0,5.0,0.0,360.0,137.0,1140.0,150.0
frc1452,10.0,3.0,6.0,0.0,355.0,182.0,1501.0,130.0
frc4585,10.0,4.0,5.0,0.0,290.0,169.0,1576.0,135.0
frc5974,10.0,4.0,5.0,0.0,270.0,172.0,1142.0,170.0
frc6457,10.0,4.0,5.0,0.0,265.0,160.0,1280.0,140.0
frc1410,9.0,4.0,5.0,0.0,300.0,167.0,1318.0,135.0
frc5493,9.0,4.0,5.0,0.0,245.0,138.0,1358.0,135.0
frc2993,9.0,3.0,6.0,0.0,250.0,183.0,1415.0,130.0
frc6546,9.0,3.0,6.0,0.0,280.0,167.0,1187.0,185.0
frc5871,9.0,3.0,6.0,0.0,305.0,179.0,1297.0,180.0
frc6844,9.0,4.0,5.0,0.0,315.0,138.0,1395.0,145.0
frc3243,9.0,3.0,6.0,0.0,335.0,154.0,1179.0,155.0
frc7151,9.0,3.0,6.0,0.0,335.0,166.0,1158.0,145.0
frc3166,8.0,3.0,6.0,0.0,335.0,183.0,1242.0,140.0
frc159,8.0,2.0,7.0,0.0,315.0,222.0,1248.0,210.0
frc3006,8.0,3.0,6.0,0.0,210.0,184.0,1271.0,130.0
frc3225,4.0,2.0,7.0,0.0,370.0,148.0,1039.0,150.0
frc4348,4.0,2.0,7.0,0.0,210.0,126.0,1180.0,100.0
frc3729,3.0,1.0,8.0,0.0,305.0,178.0,1246.0,155.0
frc841,3.0,1.0,8.0,0.0,215.0,157.0,1194.0,205.0
frc6705,28.0,12.0,0.0,0.0,495.0,242.0,2930.0,325.0
frc829,27.0,11.0,1.0,0.0,495.0,246.0,2960.0,395.0
frc832,22.0,9.0,3.0,0.0,500.0,212.0,2473.0,310.0
frc4189,21.0,8.0,4.0,0.0,450.0,231.0,2128.0,255.0
frc3494,20.0,7.0,5.0,0.0,605.0,249.0,1958.0,230.0
frc1225,19.0,9.0,3.0,0.0,405.0,117.0,2070.0,170.0
frc2415,19.0,6.0,6.0,0.0,360.0,309.0,2057.0,295.0
frc6177,18.0,7.0,5.0,0.0,455.0,256.0,2050.0,355.0
frc1311,18.0,8.0,4.0,0.0,395.0,161.0,1980.0,210.0
frc6919,18.0,8.0,4.0,0.0,390.0,212.0,2101.0,250.0
frc587,18.0,8.0,4.0,0.0,460.0,233.0,1862.0,230.0
frc1102,18.0,8.0,4.0,0.0,505.0,213.0,2404.0,270.0
frc1648,17.0,8.0,4.0,0.0,430.0,170.0,2020.0,275.0
frc6471,17.0,7.0,5.0,0.0,380.0,213.0,2140.0,200.0
frc1414,17.0,6.0,6.0,0.0,360.0,292.0,2144.0,215.0
frc4188,16.0,7.0,5.0,0.0,425.0,162.0,2004.0,220.0
frc5482,15.0,7.0,5.0,0.0,450.0,168.0,1614.0,270.0
frc4112,14.0,6.0,6.0,0.0,525.0,188.0,1807.0,260.0
frc1002,14.0,6.0,6.0,0.0,370.0,163.0,1695.0,280.0
frc1746,14.0,6.0,6.0,0.0,350.0,159.0,2081.0,205.0
frc4926,13.0,6.0,6.0,0.0,390.0,156.0,1783.0,160.0
frc4749,13.0,5.0,6.0,0.0,375.0,164.0,1476.0,220.0
frc6925,13.0,5.0,7.0,0.0,465.0,199.0,1741.0,215.0
frc5109,13.0,4.0,8.0,0.0,410.0,236.0,1593.0,285.0
frc5582,12.0,5.0,7.0,0.0,320.0,205.0,1697.0,180.0
frc1795,12.0,6.0,6.0,0.0,290.0,137.0,1816.0,195.0
frc5632,12.0,5.0,7.0,0.0,430.0,163.0,1119.0,170.0
frc6829,11.0,4.0,7.0,0.0,430.0,150.0,1604.0,340.0
frc1683,10.0,5.0,7.0,0.0,345.0,158.0,1601.0,255.0
frc4235,10.0,5.0,6.0,0.0,340.0,112.0,1478.0,180.0
frc6910,10.0,5.0,7.0,0.0,280.0,140.0,1750.0,250.0
frc5132,9.0,4.0,8.0,0.0,295.0,150.0,1534.0,175.0
frc7060,9.0,4.0,8.0,0.0,225.0,189.0,1481.0,170.0
frc5608,9.0,4.0,8.0,0.0,355.0,141.0,1223.0,190.0
frc5651,9.0,4.0,5.0,0.0,305.0,141.0,1161.0,175.0
frc6887,7.0,3.0,9.0,0.0,330.0,181.0,1214.0,225.0
frc7104,6.0,3.0,8.0,0.0,395.0,169.0,1305.0,235.0
frc3265,5.0,2.0,7.0,0.0,230.0,114.0,1106.0,165.0
frc5734,4.0,2.0,10.0,0.0,300.0,105.0,834.0,130.0
frc6325,4.0,2.0,10.0,0.0,240.0,119.0,1259.0,150.0
frc610,33.0,12.0,0.0,0.0,740.0,440.0,3405.0,415.0
frc4476,30.0,10.0,2.0,0.0,460.0,434.0,3224.0,330.0
frc4946,29.0,11.0,1.0,0.0,675.0,393.0,2579.0,305.0
frc2200,25.0,7.0,5.0,0.0,835.0,337.0,2318.0,275.0
frc5036,25.0,7.0,5.0,0.0,595.0,431.0,2572.0,455.0
frc2609,25.0,8.0,4.0,0.0,540.0,417.0,2441.0,390.0
frc1285,21.0,7.0,5.0,0.0,560.0,394.0,2341.0,245.0
frc4704,21.0,8.0,4.0,0.0,375.0,280.0,1938.0,225.0
frc2708,20.0,8.0,4.0,0.0,370.0,289.0,2422.0,240.0
frc7267,18.0,8.0,4.0,0.0,395.0,229.0,1969.0,330.0
frc5911,18.0,7.0,5.0,0.0,385.0,237.0,2094.0,235.0
frc1246,18.0,7.0,5.0,0.0,610.0,215.0,2046.0,240.0
frc6141,18.0,8.0,4.0,0.0,425.0,237.0,1560.0,245.0
frc5519,18.0,8.0,4.0,0.0,485.0,218.0,2121.0,275.0
frc2994,17.0,6.0,6.0,0.0,505.0,219.0,1836.0,295.0
frc7052,17.0,6.0,6.0,0.0,485.0,237.0,1990.0,255.0
frc6867,17.0,6.0,6.0,0.0,470.0,304.0,2411.0,315.0
frc6977,17.0,6.0,6.0,0.0,370.0,273.0,1693.0,190.0
frc5719,16.0,6.0,6.0,0.0,345.0,267.0,1715.0,260.0
frc6866,16.0,7.0,5.0,0.0,485.0,227.0,1958.0,220.0
frc5409,15.0,5.0,7.0,0.0,515.0,293.0,1986.0,285.0
frc5428,15.0,6.0,6.0,0.0,490.0,256.0,2193.0,300.0
frc6514,15.0,5.0,7.0,0.0,460.0,290.0,2128.0,240.0
frc6110,15.0,5.0,7.0,0.0,400.0,256.0,2039.0,305.0
frc5031,15.0,5.0,6.0,0.0,400.0,233.0,1478.0,285.0
frc6917,13.0,4.0,8.0,0.0,465.0,275.0,2172.0,360.0
frc4248,13.0,4.0,8.0,0.0,385.0,261.0,1708.0,275.0
frc6975,12.0,6.0,6.0,0.0,375.0,241.0,1807.0,250.0
frc4252,12.0,5.0,7.0,0.0,475.0,205.0,1894.0,230.0
frc6339,11.0,4.0,8.0,0.0,475.0,252.0,1554.0,270.0
frc4783,11.0,4.0,8.0,0.0,350.0,259.0,1335.0,190.0
frc6070,10.0,3.0,9.0,0.0,445.0,239.0,1578.0,335.0
frc6140,9.0,3.0,9.0,0.0,460.0,205.0,1476.0,225.0
frc4939,8.0,4.0,8.0,0.0,490.0,213.0,1845.0,265.0
frc4907,8.0,3.0,9.0,0.0,470.0,222.0,1480.0,305.0
frc4015,8.0,3.0,9.0,0.0,450.0,234.0,1501.0,235.0
frc781,8.0,3.0,9.0,0.0,420.0,209.0,1700.0,305.0
frc6513,6.0,3.0,9.0,0.0,430.0,201.0,1830.0,295.0
frc148,30.0,9.0,0.0,0.0,735.0,270.0,2355.0,260.0
frc118,28.0,7.0,2.0,0.0,585.0,321.0,2138.0,245.0
frc3005,26.0,9.0,0.0,0.0,550.0,264.0,2156.0,285.0
frc2848,25.0,8.0,1.0,0.0,485.0,256.0,2156.0,240.0
frc2333,21.0,7.0,2.0,0.0,370.0,204.0,1959.0,245.0
frc3802,20.0,7.0,2.0,0.0,320.0,271.0,2111.0,220.0
frc5431,19.0,5.0,4.0,0.0,495.0,233.0,1734.0,240.0
frc3179,19.0,6.0,3.0,0.0,415.0,227.0,1766.0,160.0
frc3355,18.0,6.0,3.0,0.0,355.0,225.0,1826.0,210.0
frc3593,17.0,6.0,3.0,0.0,370.0,234.0,1746.0,205.0
frc5889,17.0,7.0,2.0,0.0,235.0,191.0,1786.0,180.0
frc1296,16.0,6.0,3.0,0.0,365.0,226.0,1779.0,280.0
frc7179,15.0,7.0,2.0,0.0,340.0,149.0,1562.0,370.0
frc4206,15.0,5.0,4.0,0.0,290.0,224.0,1598.0,190.0
frc7303,15.0,5.0,4.0,0.0,260.0,211.0,1281.0,200.0
frc6321,14.0,5.0,4.0,0.0,285.0,184.0,1301.0,120.0
frc4192,14.0,6.0,3.0,0.0,225.0,216.0,1861.0,175.0
frc7120,14.0,6.0,3.0,0.0,260.0,162.0,1643.0,220.0
frc6655,14.0,5.0,4.0,0.0,375.0,185.0,1255.0,180.0
frc5242,14.0,6.0,3.0,0.0,305.0,150.0,1526.0,205.0
frc2723,14.0,6.0,3.0,0.0,365.0,171.0,1621.0,285.0
frc3676,14.0,5.0,4.0,0.0,470.0,154.0,995.0,160.0
frc5212,13.0,5.0,4.0,0.0,390.0,174.0,1374.0,225.0
frc7091,13.0,4.0,5.0,0.0,365.0,204.0,1393.0,125.0
frc6526,13.0,4.0,5.0,0.0,360.0,182.0,1198.0,210.0
frc6672,13.0,5.0,4.0,0.0,360.0,141.0,1525.0,205.0
frc2805,13.0,5.0,4.0,0.0,335.0,187.0,1311.0,225.0
frc647,13.0,6.0,3.0,0.0,225.0,128.0,1525.0,165.0
frc1255,13.0,5.0,4.0,0.0,170.0,192.0,1045.0,120.0
frc7319,12.0,6.0,3.0,0.0,260.0,112.0,1157.0,205.0
frc6901,12.0,5.0,4.0,0.0,245.0,169.0,1455.0,150.0
frc6133,12.0,4.0,5.0,0.0,360.0,162.0,1153.0,150.0
frc2341,12.0,4.0,5.0,0.0,315.0,189.0,1484.0,225.0
frc5682,12.0,3.0,6.0,0.0,370.0,221.0,1286.0,155.0
frc4076,11.0,4.0,5.0,0.0,365.0,132.0,1160.0,150.0
frc2789,11.0,4.0,5.0,0.0,310.0,141.0,825.0,285.0
frc2164,11.0,4.0,5.0,0.0,275.0,180.0,1266.0,175.0
frc5775,11.0,4.0,5.0,0.0,250.0,179.0,1479.0,100.0
frc5960,10.0,3.0,6.0,0.0,305.0,153.0,1159.0,170.0
frc6671,10.0,4.0,5.0,0.0,285.0,147.0,1145.0,190.0
frc3282,10.0,3.0,6.0,0.0,280.0,179.0,801.0,155.0
frc7121,10.0,3.0,6.0,0.0,260.0,220.0,1368.0,145.0
frc1382,10.0,3.0,6.0,0.0,235.0,180.0,967.0,130.0
frc6369,10.0,2.0,7.0,0.0,120.0,234.0,946.0,95.0
frc7119,9.0,3.0,6.0,0.0,215.0,180.0,1192.0,150.0
frc3370,9.0,3.0,6.0,0.0,215.0,200.0,1075.0,120.0
frc1477,9.0,4.0,5.0,0.0,325.0,152.0,1442.0,265.0
frc6646,9.0,3.0,6.0,0.0,345.0,145.0,925.0,210.0
frc5057,9.0,3.0,6.0,0.0,375.0,141.0,1139.0,300.0
frc3037,8.0,3.0,6.0,0.0,290.0,145.0,959.0,175.0
frc1745,8.0,3.0,6.0,0.0,280.0,157.0,885.0,155.0
frc3507,8.0,3.0,6.0,0.0,270.0,178.0,989.0,210.0
frc6171,8.0,3.0,6.0,0.0,210.0,162.0,1317.0,105.0
frc6768,7.0,2.0,7.0,0.0,340.0,155.0,1093.0,165.0
frc5417,7.0,3.0,6.0,0.0,340.0,136.0,1198.0,255.0
frc5639,6.0,2.0,7.0,0.0,310.0,143.0,1199.0,155.0
frc7321,6.0,2.0,7.0,0.0,265.0,109.0,813.0,135.0
frc6751,4.0,2.0,7.0,0.0,195.0,124.0,566.0,150.0
frc5411,2.0,1.0,8.0,0.0,245.0,129.0,709.0,180.0
frc7125,2.0,1.0,8.0,0.0,190.0,103.0,679.0,115.0
frc2791,33.0,10.0,2.0,0.0,720.0,367.0,2881.0,275.0
frc4253,31.0,9.0,3.0,0.0,635.0,484.0,2738.0,365.0
frc340,30.0,10.0,2.0,0.0,675.0,352.0,2966.0,325.0
frc5254,28.0,9.0,3.0,0.0,730.0,354.0,2688.0,355.0
frc694,26.0,8.0,4.0,0.0,740.0,444.0,2457.0,375.0
frc3003,26.0,9.0,3.0,0.0,610.0,304.0,2333.0,300.0
frc319,24.0,8.0,4.0,0.0,720.0,312.0,2617.0,400.0
frc3044,24.0,7.0,5.0,0.0,570.0,342.0,2249.0,420.0
frc145,23.0,7.0,5.0,0.0,640.0,358.0,2260.0,350.0
frc20,22.0,7.0,5.0,0.0,600.0,367.0,2302.0,315.0
frc527,22.0,6.0,6.0,0.0,700.0,303.0,2302.0,405.0
frc6422,21.0,6.0,6.0,0.0,660.0,317.0,2143.0,290.0
frc7081,21.0,6.0,6.0,0.0,630.0,290.0,2016.0,225.0
frc4027,21.0,6.0,6.0,0.0,550.0,383.0,2461.0,225.0
frc1665,20.0,5.0,7.0,0.0,650.0,330.0,1619.0,290.0
frc27,20.0,7.0,5.0,0.0,640.0,377.0,2398.0,345.0
frc810,20.0,6.0,6.0,0.0,640.0,293.0,2170.0,310.0
frc287,19.0,7.0,5.0,0.0,620.0,247.0,2354.0,350.0
frc378,19.0,6.0,6.0,0.0,690.0,299.0,2150.0,305.0
frc639,18.0,6.0,6.0,0.0,690.0,287.0,2530.0,335.0
frc1518,18.0,6.0,6.0,0.0,660.0,297.0,2449.0,280.0
frc2016,18.0,5.0,7.0,0.0,635.0,336.0,2002.0,470.0
frc250,18.0,5.0,7.0,0.0,620.0,302.0,2153.0,335.0
frc191,18.0,5.0,7.0,0.0,615.0,415.0,1939.0,315.0
frc5484,16.0,5.0,7.0,0.0,505.0,311.0,2129.0,390.0
frc223,15.0,4.0,8.0,0.0,670.0,300.0,2068.0,320.0
frc4122,15.0,4.0,8.0,0.0,670.0,299.0,1903.0,325.0
frc514,15.0,4.0,8.0,0.0,590.0,292.0,1888.0,355.0
frc3173,15.0,5.0,7.0,0.0,565.0,265.0,1849.0,275.0
frc358,15.0,5.0,7.0,0.0,525.0,288.0,2111.0,320.0
frc1450,14.0,3.0,9.0,0.0,485.0,319.0,2108.0,245.0
frc6621,13.0,3.0,9.0,0.0,640.0,316.0,1942.0,320.0
frc6300,12.0,5.0,7.0,0.0,480.0,248.0,1959.0,235.0
frc5030,10.0,3.0,9.0,0.0,535.0,254.0,2098.0,385.0
frc2053,10.0,3.0,8.0,0.0,465.0,251.0,1736.0,195.0
frc1360,31.0,11.0,1.0,0.0,670.0,314.0,2983.0,320.0
frc4903,29.0,10.0,2.0,0.0,695.0,329.0,2436.0,495.0
