,Unnamed: 0,Unnamed: 0.1,key,nickname,rookie_year,state_prov,team_number,events,OPR,DPR,CCWM
177,177,298,frc371,Cyber Warriors,2000.0,New York,371,['2018nyny'],11.346789561187048,138.8293373303283,-127.48254776914126
178,178,304,frc378,The Circuit Stompers,2000.0,New York,378,"['2018nyro', '2018nyrra', '2018nyut']",109.73794396431225,97.92813431555473,11.8098096487575
179,179,305,frc379,RoboCats,2000.0,Ohio,379,"['2018cmpmi', '2018ohcl', '2018ohmv']",177.1859606974097,41.09399500787093,136.09196568953865
180,180,309,frc383,Brazilian Machine,2000.0,Rio Grande do Sul,383,"['2018cada', '2018casj']",156.93358618364402,57.26763936557931,99.6659468180646
181,181,310,frc384,Sparky 384,2000.0,Virginia,384,"['2018chcmp', '2018cmpmi', '2018vabla', '2018vagle']",149.8262221956006,57.65163664736958,92.17458554823095
182,182,311,frc386,Team Voltage,2000.0,Florida,386,"['2018flor', '2018flwp']",170.64049421398258,78.63399626122875,92.00649795275388
183,183,316,frc395,2 Train Robotics,2000.0,New York,395,"['2018nyny', '2018nysu']",132.67703898681768,71.51202271924271,61.16501626757501
184,184,319,frc399,Eagle Robotics,2000.0,California,399,"['2018caav', '2018cmptx', '2018nvlv', '2018utwv']",156.01981306415522,54.99196344010084,101.02784962405434
185,185,321,frc401,Copperhead Robotics,2000.0,Virginia,401,"['2018chcmp', '2018cmpmi', '2018vabla', '2018vagle']",106.71872930724207,108.64307420960385,-1.9243449023617376
186,186,336,frc418,Purple Haze,2000.0,Texas,418,"['2018cmptx', '2018txel', '2018txlu']",133.474744675252,27.395239214203734,106.07950546104831
187,187,340,frc422,Mech Tech Dragons,2000.0,Virginia,422,"['2018chcmp', '2018cmpmi', '2018vahay', '2018vapor']",116.30271093231363,66.41353227275981,49.88917865955384
188,188,341,frc423,Simple Machines,2000.0,Pennsylvania,423,"['2018paphi', '2018pawch']",69.86360656359071,104.38813318034397,-34.524526616753235
189,189,344,frc433,Firebirds,2000.0,Pennsylvania,433,"['2018mrcmp', '2018paphi', '2018pawch']",120.69679043851642,86.39986042660261,34.29693001191374
190,190,346,frc435,Robodogs,2000.0,North Carolina,435,"['2018nccmp', '2018ncgre', '2018ncwin', '2018vapor']",66.95755050041535,85.35022037869778,-18.39266987828246
191,191,350,frc441,DEVIL DOGS,2000.0,Texas,441,['2018txho'],126.1746146475706,73.95182132158867,52.222793325982074
192,192,351,frc442,Redstone Robotics,2000.0,Alabama,442,['2018alhu'],44.325895498946466,125.10887627762324,-80.78298077867674
193,193,355,frc447,Team Roboto,2000.0,Indiana,447,"['2018cmpmi', '2018incmp', '2018inmis', '2018inwla']",78.32221214851808,83.09766763381613,-4.775455485298096
194,194,357,frc449,The Blair Robot Project,2000.0,Maryland,449,"['2018mdedg', '2018vagdc']",101.03438321893952,92.10051968322182,8.933863535717661
195,195,358,frc451,The Cat Attack,2000.0,Ohio,451,"['2018ohcl', '2018ohmv']",74.68139374333416,99.90418989335353,-25.22279615001938
196,196,359,frc453,Rockem Sockem Robotics,2000.0,Michigan,453,"['2018micen', '2018milin']",61.2148447274588,99.16554353401472,-37.950698806555984
197,197,360,frc456,Siege Robotics,2000.0,Mississippi,456,"['2018cmptx', '2018flor', '2018lake']",169.16035851579875,30.59434578450597,138.56601273129257
198,198,361,frc457,⚙️ Grease Monkeys ⚙️,2000.0,Texas,457,"['2018txho', '2018txsa']",96.57122517434047,53.957510809504484,42.61371436483602
199,199,364,frc461,Westside Boiler Invasion,2000.0,Indiana,461,"['2018incmp', '2018inmis', '2018inwla']",68.40011893766633,63.20750206560299,5.192616872063339
200,200,370,frc467,The Colonials,2000.0,Massachusetts,467,"['2018ctsct', '2018mawor', '2018necmp']",118.09941765633796,61.25913457379557,56.84028308254253
201,201,371,frc468,Aftershock,2000.0,Michigan,468,"['2018miket', '2018miwat']",68.13313408075022,128.6152592246867,-60.48212514393643
202,202,372,frc469,Las Guerrillas,2000.0,Michigan,469,"['2018mike2', '2018mitry', '2018nyli']",109.40208467102555,109.6717338962182,-0.2696492251926624
203,203,373,frc470,Grizzly Robotics,2000.0,Michigan,470,"['2018milin', '2018misjo']",81.62465550221953,70.5549365125149,11.069718989704562
204,204,381,frc484,Roboforce,2000.0,Pennsylvania,484,"['2018njski', '2018pawch']",95.78819493160944,93.04446965072916,2.743725280880236
205,205,382,frc486,Positronic Panthers,2000.0,Pennsylvania,486,"['2018paphi', '2018pawch']",96.40306314490644,103.24105446251751,-6.837991317611067
206,206,384,frc488,Team XBot,2000.0,Washington,488,"['2018cmptx', '2018pncmp', '2018waahs', '2018wamou']",138.97370198704675,64.2831365068826,74.69056548016427
207,207,386,frc492,Titan Robotics Club,2001.0,Washington,492,"['2018pncmp', '2018waamv', '2018wasno']",107.09793281073537,95.05069163734201,12.047241173393415
208,208,388,frc494,Martians,2001.0,Michigan,494,"['2018micmp2', '2018mike2', '2018milan']",196.08042552698888,14.211843839604137,181.86858168738453
209,209,390,frc496,Royals,2001.0,New York,496,['2018nyli2'],0.0,0.0,0.0
210,210,392,frc498,The Cobra Commanders,2001.0,Arizona,498,"['2018azfl', '2018azpx']",98.10359666379289,67.41662779179829,30.68696887199468
211,211,395,frc501,The PowerKnights,2001.0,New Hampshire,501,"['2018ctwat', '2018nhdur', '2018week0']",-36.64955135135989,210.74013312049988,-247.38968447186014
212,212,397,frc503,Frog Force,2001.0,Michigan,503,"['2018inmis', '2018micmp3', '2018mifor', '2018miliv', '2018mimil']",136.1573436424716,78.3955597538613,57.76178388861028
213,213,403,frc509,Red Storm,2001.0,New Hampshire,509,"['2018marea', '2018nhdur', '2018week0']",-371.45362899493466,-168.85247887044602,-202.60115012450194
214,214,408,frc514,Miller Place Robotics,2001.0,New York,514,"['2018nyli', '2018nyut']",97.83257696033124,75.6851283528765,22.147448607454724
215,215,415,frc522,ROBO WIZARDS,2001.0,New York,522,['2018nyli'],57.8382239022494,122.4122705824093,-64.57404668015991
216,216,417,frc525,Swartdogs,2001.0,Iowa,525,"['2018cmpmi', '2018iacf', '2018ndgf']",166.12886358941307,24.46181235022309,141.6670512391899
217,217,418,frc527,Red Dragons,2001.0,New York,527,"['2018cmpmi', '2018nyli2', '2018nyrer', '2018nyut']",59.169703767244236,59.78204559271394,-0.6123418254697229
218,218,421,frc533,The PSIcotics,2001.0,New York,533,"['2018nyli2', '2018nyli', '2018nyro']",87.954149275783,45.34075932538466,42.613389950398336
219,219,424,frc537,Charger Robotics,2001.0,Wisconsin,537,"['2018wila', '2018wimi']",53.02117821417926,116.46117417630703,-63.439995962127774
220,220,425,frc538,Dragon Slayers,2001.0,Alabama,538,"['2018alhu', '2018tnkn']",28.511189124561508,141.35935481128217,-112.8481656867206
221,221,426,frc539,Titan Robotics,2001.0,Virginia,539,"['2018vabla', '2018vapor']",32.592260490589155,142.18883146562212,-109.59657097503298
222,222,427,frc540,TALON 540 ,2001.0,Virginia,540,"['2018chcmp', '2018vabla', '2018vagle']",102.47109158573284,99.00317437476706,3.467917210965768
223,223,429,frc545,ROBO-DAWGS,2001.0,New York,545,['2018nyli2'],0.0,0.0,0.0
224,224,431,frc547,Falcon Engineering And Robotics,2001.0,Tennessee,547,['2018alhu'],79.0679265363772,81.6464225263108,-2.578495989933585
225,225,432,frc548,Robostangs,2001.0,Michigan,548,"['2018miliv', '2018mimil']",109.38387844457961,94.80958325308484,14.574295191494752
226,226,436,frc554,The Bluegrease Crew,2001.0,Kentucky,554,['2018ohmv'],111.22391348557817,16.93450411540927,94.28940937016878
227,227,437,frc555,Montclair Robotics,2001.0,New Jersey,555,"['2018cmpmi', '2018njfla', '2018njski']",80.87948717635217,109.31506446616885,-28.435577289816695
228,228,439,frc558,Elm City Robo Squad,2001.0,Connecticut,558,"['2018cthar', '2018ctwat', '2018necmp']",96.5399229891227,127.88462929179441,-31.34470630267174
229,229,444,frc564,Longwood Robotics,2001.0,New York,564,['2018nyli'],42.03094284533872,131.88632287754234,-89.85538003220358
230,230,447,frc568,Nerds of the North,2001.0,Alaska,568,"['2018cmptx', '2018orwil', '2018waahs']",89.16839250037837,86.89162772675678,2.2767647736215815
231,231,448,frc569,Rambots,2001.0,New York,569,['2018nyli'],117.35019132425893,116.88030545428151,0.4698858699775261
232,232,450,frc571,Team Paragon,2001.0,Connecticut,571,"['2018cthar', '2018ctwat']",101.9638415270669,78.54783088728497,23.416010639781977
233,233,451,frc573,Mech Warriors,2001.0,Michigan,573,"['2018micmp4', '2018mishe', '2018misou']",121.42444073822442,114.86580153671984,6.558639201504723
234,234,456,frc578,R-cubed  - Red Raider Robotics,2001.0,New York,578,"['2018cmpmi', '2018ilch', '2018nyro', '2018nyrra']",147.1788216371333,87.47168791834065,59.70713371879258
235,235,458,frc580,Viking Robotics,2001.0,California,580,"['2018capo', '2018cave', '2018cmptx']",69.05762680275811,103.2082438645094,-34.1506170617513
236,236,459,frc581,Blazing Bulldogs,2001.0,California,581,"['2018casf', '2018casj']",76.99937172165556,123.17062444951475,-46.171252727859226
237,237,462,frc585,Cyber Penguins,2001.0,California,585,"['2018azfl', '2018caav', '2018cmptx', '2018nvlv']",38.70667992479465,134.31943615756265,-95.61275623276798
238,238,464,frc587,Hedgehogs,2001.0,North Carolina,587,"['2018gagai', '2018ncash', '2018nccmp', '2018ncgre']",68.45722608804358,103.19112426335967,-34.73389817531609
239,239,466,frc589,Falkon Robotics,2001.0,California,589,"['2018capo', '2018cave']",76.54346740648256,73.0029427979353,3.5405246085472752
240,240,467,frc590,Chahta Warriors,2001.0,Mississippi,590,['2018lake'],3.2531600583789952,151.91360159455988,-148.6604415361807
241,241,473,frc597,The Wolverines,2001.0,California,597,"['2018caav', '2018casd', '2018cmpmi']",155.22511536601434,74.90303702790897,80.32207833810538
242,242,475,frc599,Robodox,2001.0,California,599,"['2018caav', '2018capo']",75.09815754167877,136.65145138229852,-61.553293840619745
243,243,477,frc601,BayBots,2001.0,New York,601,['2018nyli2'],0.0,0.0,0.0
244,244,480,frc604,Quixilver,2001.0,California,604,"['2018casf', '2018casj', '2018cmptx']",174.14515193620986,31.26358666160844,142.88156527460157
245,245,482,frc606,Cyber Eagles,2001.0,California,606,['2018capo'],60.88641200356801,113.55741549920562,-52.67100349563749
246,246,486,frc610,Crescent Coyotes,2001.0,Ontario,610,"['2018oncmp1', '2018onosh', '2018onwin']",257.2630007406677,31.78751561228523,225.4754851283825
247,247,487,frc611,Saxons,2001.0,Virginia,611,"['2018chcmp', '2018mdoxo', '2018vahay']",98.11391815603349,102.70664465351204,-4.592726497478565
248,248,488,frc612,Chantilly Robotics,2001.0,Virginia,612,"['2018chcmp', '2018cmpmi', '2018mdoxo', '2018vahay']",138.36016180355887,73.48976963447082,64.87039216908802
249,249,490,frc614,Night Hawks,2001.0,Virginia,614,"['2018chcmp', '2018cmpmi', '2018mdedg', '2018vahay']",122.56592561546995,74.79428995408789,47.771635661382085
250,250,493,frc617,Enginerds,2001.0,Virginia,617,"['2018vagle', '2018vapor']",18.027015669907872,117.42337668611148,-99.39636101620366
251,251,495,frc619,Cavalier Robotics,2001.0,Virginia,619,"['2018vabla', '2018vahay']",87.35844901039997,97.89656524628143,-10.538116235881436
252,252,496,frc620,Warbots,2001.0,Virginia,620,"['2018chcmp', '2018mdoxo', '2018vahay']",106.57647566478717,85.62290056340566,20.953575101381464
253,253,499,frc623,Cougar Robotics,2001.0,Virginia,623,"['2018chcmp', '2018cmpmi', '2018mdoxo', '2018vahay']",158.82200767295512,75.77022535664406,83.05178231631105
254,254,500,frc624,CRyptonite,2001.0,Texas,624,"['2018casd', '2018cmptx', '2018txel', '2018txpa']",200.60782752925346,42.04262948181574,158.5651980474379
255,255,512,frc639,Code Red Robotics,2001.0,New York,639,"['2018nyro', '2018nyut']",158.463785612985,56.82399838058819,101.63978723239683
256,256,513,frc640,Robo Elite,2001.0,New York,640,['2018nyny'],115.44059173403446,105.58446685253176,9.856124881502804
257,257,520,frc647,Cyberwolves ,2001.0,Texas,647,"['2018cmptx', '2018txda', '2018txpa']",56.335720643795106,78.52277794494698,-22.18705730115188
258,258,521,frc648,QC ELITE - Flaming Squirrels,2001.0,Iowa,648,"['2018ilpe', '2018ohcl']",77.46791524619447,108.18169136320952,-30.71377611701503
259,259,522,frc649,M-SET Fish,2001.0,California,649,"['2018cafr', '2018casf', '2018cmptx']",134.6088002227446,77.04098991208092,57.56781031066376
260,260,526,frc653,NOSIDE,2001.0,Texas,653,"['2018txho', '2018txsa']",21.253120311456737,90.87247207668815,-69.61935176523144
261,261,532,frc662,Rocky Mountain Robotics,2001.0,Colorado,662,"['2018code', '2018utwv']",57.77546404130538,94.74132554608268,-36.965861504777344
262,262,533,frc663,Robonauts,2001.0,Massachusetts,663,"['2018mawor', '2018melew', '2018necmp']",101.62970438545818,83.38303313092047,18.2466712545378
263,263,538,frc668,The Apes of Wrath,2001.0,California,668,"['2018azfl', '2018casj', '2018cmptx']",101.44759959715985,73.51358713482301,27.934012462337016
264,264,539,frc670,Homestead Robotics,2001.0,California,670,"['2018casj', '2018utwv']",175.0981374839649,53.63017839154852,121.46795909241632
265,265,544,frc677,Murphy's Outlaws,2001.0,Ohio,677,"['2018ilch', '2018ohmv']",86.74947738058688,109.93042111935347,-23.18094373876664
266,266,549,frc686,Bovine Intervention,2001.0,Maryland,686,"['2018mdedg', '2018vahay']",72.92577772787493,102.97583283797786,-30.050055110103013
267,267,550,frc687,The Nerd Herd,2001.0,California,687,"['2018capo', '2018cmptx', '2018nvlv']",163.23077949817645,48.83211354902729,114.39866594914912
268,268,553,frc691,Project 691,2001.0,California,691,"['2018capo', '2018cave']",94.967343751914,64.65099350462029,30.316350247293766
269,269,554,frc692,The Fembots,2001.0,California,692,"['2018cada', '2018cafr']",51.742035375957244,151.24062961281697,-99.49859423685979
270,270,555,frc694,StuyPulse,2001.0,New York,694,"['2018cmpmi', '2018nyny', '2018nysu', '2018nyut']",198.32098192099537,-5.512848478365465,203.83383039936086
271,271,556,frc695,Bison Robotics,2001.0,Ohio,695,['2018ohcl'],50.69580265279153,126.55526178022143,-75.85945912743004
272,272,557,frc696,Circuit Breakers,2001.0,California,696,"['2018cafr', '2018capo']",126.5535030348887,103.75941123947467,22.79409179541404
273,273,559,frc698,Hamilton Microbots,2001.0,Arizona,698,"['2018azpx', '2018code']",66.52145027269843,117.35831829078924,-50.836868018090875
274,274,562,frc701,RoboVikes,2001.0,California,701,"['2018arli', '2018cada', '2018cmptx']",91.53935701428571,105.05936633453166,-13.520009320245938
275,275,563,frc702,Bagel Bytes,2001.0,California,702,"['2018caav', '2018capo']",91.17284571294101,87.56099534859231,3.6118503643487294
276,276,564,frc703,Team Phoenix,2001.0,Michigan,703,"['2018mimid', '2018miwat']",99.84913256066108,62.64362947827799,37.205503082383
277,277,566,frc706,Cyberhawks,2001.0,Wisconsin,706,"['2018mndu2', '2018wimi']",61.06205655277048,131.28507892293987,-70.2230223701693
278,278,567,frc708,Hatters Robotics,2001.0,Pennsylvania,708,"['2018cmpmi', '2018mrcmp', '2018pahat', '2018pawch']",135.5062481772416,89.1614972555094,46.344750921732185
279,279,568,frc709,Femme Tech Fatale,2001.0,Pennsylvania,709,"['2018nyli', '2018paphi']",112.27397003552284,71.59901585243973,40.6749541830831
280,280,572,frc714,Panthera,2001.0,New Jersey,714,"['2018njbri', '2018njtab']",62.55863366621833,92.61522090722929,-30.05658724101091
281,281,574,frc716,Who'sCTEKS,2001.0,Connecticut,716,"['2018mawor', '2018melew']",106.59748604054934,101.46843236586926,5.129053674680062
282,282,576,frc743,Technobots,2002.0,New York,743,"['2018cmpmi', '2018nyny', '2018nytr']",58.91934426784811,152.24197476566522,-93.32263049781713
283,283,577,frc744,Shark Attack,2002.0,Florida,744,"['2018cmptx', '2018flor', '2018flwp', '2018tnkn']",150.4619506609764,67.01665957216225,83.44529108881405
284,284,578,frc746,Gearheads,2002.0,Ontario,746,"['2018onnyo', '2018onto1']",43.55018466548401,104.51683110201282,-60.96664643652875
285,285,579,frc747,Flight Crew,2002.0,New Jersey,747,"['2018cmpmi', '2018mrcmp', '2018njbri', '2018pawch']",132.47190794622864,94.79552064016305,37.67638730606564
286,286,582,frc751,barn2robotics,2002.0,California,751,"['2018azfl', '2018casj']",79.20262229065547,84.8639035819134,-5.661281291257952
287,287,584,frc753,High Desert Droids,2002.0,Oregon,753,"['2018orore', '2018orwil']",73.17473581548285,87.4290888070074,-14.25435299152455
288,288,593,frc766,M-A Bears,2002.0,California,766,"['2018cafr', '2018casf']",37.72736783014275,118.39368275596904,-80.66631492582627
289,289,597,frc771,SWAT,2002.0,Ontario,771,"['2018oncmp2', '2018onnob', '2018onnyo']",51.40324926506529,126.141882675482,-74.73863341041665
290,290,598,frc772,Sabre Bytes Robotics ,2002.0,Ontario,772,"['2018oncmp1', '2018onwat', '2018onwin']",159.88225127533568,24.83744271702263,135.04480855831306
291,291,599,frc773,Kingsville CavalGears,2002.0,Ontario,773,"['2018onbar', '2018onwin']",22.437977092426006,133.47184663905682,-111.0338695466308
292,292,603,frc781,Kinetic Knights,2002.0,Ontario,781,"['2018onlon', '2018onosh']",57.86829212493782,119.44200245487619,-61.57371032993831
293,293,607,frc801,Horsepower,2002.0,Florida,801,"['2018cmptx', '2018flor', '2018flwp']",134.84344165771495,101.27461513098402,33.568826526730895
294,294,612,frc806,The Brooklyn Blacksmiths,2002.0,New York,806,"['2018nyli2', '2018nysu']",13.93450686841642,57.093799022577954,-43.15929215416155
295,295,616,frc810,The Mechanical Bulls,2002.0,New York,810,"['2018nyli2', '2018nyut']",52.7170986451938,63.130876127413615,-10.413777482219825
296,296,617,frc811,Cardinals,2002.0,New Hampshire,811,"['2018marea', '2018necmp', '2018nhgrs', '2018week0']",630.2377501437156,208.5265769721105,421.7111731716069
297,297,618,frc812,The Midnight Mechanics,2002.0,California,812,"['2018cair', '2018casd', '2018cmptx']",86.39054200352459,68.27824918455161,18.112292818972897
298,298,620,frc815,Advanced Power,2002.0,Michigan,815,"['2018mibel', '2018migib']",100.26140713211404,94.79093802787729,5.470469104236841
299,299,621,frc816,Anomaly,2002.0,New Jersey,816,"['2018njtab', '2018pahat']",65.66314897960703,133.89321818557323,-68.23006920596617
300,300,622,frc818,Steel Armadillos,2002.0,Michigan,818,"['2018micen', '2018mitry']",104.1688679416543,64.01894616604643,40.14992177560791
301,301,628,frc829,Digital Goats,2002.0,Indiana,829,"['2018gagai', '2018incmp', '2018inpla', '2018inwla']",127.29684912603366,41.829847241833555,85.46700188420007
302,302,629,frc830,The RatPack,2002.0,Michigan,830,"['2018migib', '2018milin']",76.90452803239559,123.45221809060499,-46.54769005820937
303,303,631,frc832,Oscar,2002.0,Georgia,832,"['2018cmptx', '2018gacmp', '2018gadul', '2018gagai']",139.76409699941112,43.01278782870687,96.75130917070429
304,304,633,frc834,SparTechs,2002.0,Pennsylvania,834,"['2018mrcmp', '2018njtab', '2018pawch']",146.25275391087442,94.53592204059974,51.716831870274724
305,305,634,frc835,The Sting,2002.0,Michigan,835,['2018misou'],94.81263306679074,41.82349638920045,52.989136677590345
306,306,635,frc836,The RoboBees,2002.0,Maryland,836,"['2018chcmp', '2018cmpmi', '2018mdedg', '2018vagle']",140.00057700161923,56.50121049929108,83.49936650232806
307,307,637,frc839,Rosie Robotics,2002.0,Massachusetts,839,"['2018cthar', '2018mabri']",112.5529701003458,75.28478758652182,37.268182513823945
308,308,639,frc841,The BioMechs,2002.0,California,841,"['2018casj', '2018utwv']",55.94067499280617,116.42435717916841,-60.48368218636226
